window_start	entropy_nose	entropy_left_wrist	entropy_right_wrist	entropy_shoulders	postural_stability	velocity_nose	velocity_left_wrist	velocity_right_wrist	gaze_proxy	symmetry	state
765	0.002965885503	0.06838170605	0.05601820284	0.002179389424	0.000110663566	0.00841479661	0.02742910169	0.02447425424	0.00841479661	0.00177793069	F
770	0.0046719723	0.06828856333	0.05684308029	0.003503614448	0.0003120660443	0.01365510169	0.0324560678	0.0258539661	0.01365510169	0.002269420917	F
775	0.005295643408	0.07682410276	0.05442010946	0.003047160566	0.0005528537398	0.01410366102	0.02797822034	0.0234839322	0.01410366102	0.002227585823	F
780	0.005040522243	0.07919879729	0.04786881764	0.002792404892	0.0007016237556	0.0140069661	0.02393042373	0.02152710169	0.0140069661	0.002123425168	F
785	0.004564193554	0.07494699789	0.03799528261	0.002513189962	0.000919233092	0.01386250847	0.02304922034	0.02148723729	0.01386250847	0.002282566074	F
790	0.003002155413	0.05615540861	0.02867214178	0.002327743303	0.0009024723928	0.0145279661	0.02220966102	0.01946083051	0.0145279661	0.002143236724	F
795	0.00210816778	0.01588671423	0.01200112242	0.001648791316	0.0006616768189	0.01026827119	0.02102011864	0.01509572881	0.01026827119	0.0009046979184	F
800	0.001371887777	0.004466095884	0.003736887972	0.0002216160825	6.74E-05	0.005974830508	0.01390284746	0.01547494915	0.005974830508	0.0002116034316	F
805	0.00124854104	0.005244088839	0.003440337334	0.0001696955887	8.26E-05	0.005974644068	0.01439310169	0.01465230508	0.005974644068	0.0001561776818	F
810	0.0008853136146	0.005027547907	0.003214727739	5.28E-05	5.81E-05	0.005620898305	0.01440116949	0.0146430678	0.005620898305	0.0001335503803	F
815	0.0008206493947	0.006432961223	0.004301770608	2.52E-05	6.33E-05	0.00495740678	0.01687801695	0.01612976271	0.00495740678	0.0002375748383	F
820	0.00116634771	0.00557100892	0.002162871043	9.07E-05	8.61E-05	0.005294864407	0.01692823729	0.01382923729	0.005294864407	8.66E-05	F
825	0.001364610045	0.005659320067	0.00216981563	9.66E-05	9.90E-05	0.005153355932	0.01581689831	0.01484691525	0.005153355932	7.01E-05	F
830	0.001061994031	0.00420532583	0.001933109568	9.03E-05	0.000103904929	0.004646423729	0.01479501695	0.01089033898	0.004646423729	8.50E-05	F
835	0.000885237731	0.003461603077	0.002066878421	7.69E-05	6.31E-05	0.003898677966	0.01403059322	0.01051157627	0.003898677966	3.06E-05	F
840	0.001115081988	0.005598369224	0.00327664433	0.0001472820891	0.0001774749576	0.004430830508	0.01498444068	0.01153820339	0.004430830508	5.01E-05	F
845	0.001071988339	0.008362623513	0.006473161619	0.0002719585771	0.0002851444188	0.00516440678	0.01224964407	0.01450371186	0.00516440678	0.0001206063105	F
850	0.001354473163	0.01458719037	0.01417794844	0.0004679102396	0.0005735399182	0.005321237288	0.01040861017	0.01719120339	0.005321237288	5.08E-05	F
855	0.001456856678	0.02155688205	0.02661993885	0.000407618195	0.0006763297781	0.004927847458	0.01466508475	0.01790130508	0.004927847458	4.89E-05	F
860	0.001281006859	0.02764482481	0.03945677027	0.0003724500109	0.0005597560593	0.004774152542	0.01945181356	0.01922022034	0.004774152542	3.11E-05	F
865	0.0009425604636	0.02962719053	0.04837617885	0.0003487242765	0.0003488112495	0.004696016949	0.02152750847	0.01939530508	0.004696016949	2.57E-05	F
870	0.000531802815	0.03505226239	0.04949337135	0.0003205701494	0.0001466019701	0.003916118644	0.02783242373	0.01789784746	0.003916118644	0.0001230164962	F
875	0.0003403208864	0.04063327854	0.05300290365	0.0002579157875	9.04E-05	0.002517084746	0.0293779661	0.01325652542	0.002517084746	0.0003389835819	F
880	7.67E-05	0.04535849139	0.0494369115	4.66E-05	7.55E-05	0.001357491525	0.03562535593	0.01183298305	0.001357491525	0.000553003951	F
885	3.20E-05	0.04576421096	0.04520706975	3.42E-05	6.58E-05	0.001116644068	0.03623389831	0.009974169492	0.001116644068	0.0006575704559	F
890	2.82E-05	0.04874442065	0.05094797259	3.39E-05	6.79E-05	0.001072745763	0.03983601695	0.01051388136	0.001072745763	0.0007954437405	R
